EVENT_ID;TICKET_ID;SECTOR_ID;SEAT_ID
80;1171738;273;114025
80;1122900;273;114026
80;1171737;273;114027
80;1171736;273;114028
80;1122899;273;114029
80;1171735;273;114030
80;1171734;273;114031
80;1129729;273;114032
80;1171733;273;114033
80;1171732;273;114034
80;1129728;273;114035
80;1171731;273;114036
80;1171730;273;114037
80;1171729;273;114038
80;1171728;273;114039
80;1171727;273;114040
80;1171726;273;114041
80;1171725;273;114042
80;1122898;273;114043
80;1171724;273;114044
80;1171723;273;114045
80;1122897;273;114046
80;1171722;273;114047
80;1171721;273;114048
80;1122896;273;114049
80;1171720;273;114050
80;1171719;273;114051
80;1129727;273;114052
80;1171718;273;114053
80;1171717;273;114054
80;1129726;273;114055
80;1171716;273;114056
80;1171715;273;114057
80;1171714;273;114058
80;1171713;273;114059
80;1171712;273;114060
80;1171711;273;114061
80;1171710;273;114062
80;1122895;273;114063
80;1171709;273;114064
80;1171708;273;114065
80;1122894;273;114066
80;1171707;273;114067
80;1171706;273;114068
80;1122893;273;114069
80;1171705;273;114070
80;1171704;273;114071
80;1129725;273;114072
80;1171703;273;114073
80;1171702;273;114074
80;1129724;273;114075
80;1171701;273;114076
80;1171700;273;114077
80;1129723;273;114078
80;1171699;273;114079
80;1171698;273;114080
80;1171697;273;114081
80;1171696;273;114082
80;1171695;273;114083
80;1171694;273;114084
80;1171693;273;114085
80;1122892;273;114086
80;1171692;273;114087
80;1171691;273;114088
80;1122891;273;114089
80;1171690;273;114090
80;1171689;273;114091
80;1129722;273;114092
80;1171688;273;114093
80;1171687;273;114094
80;1129721;273;114095
80;1171686;273;114096
80;1171685;273;114097
80;1129720;273;114098
80;1171684;273;114099
80;1171683;273;114100
80;1171682;273;114101
80;1171681;273;114102
80;1171680;273;114103
80;1171679;273;114104
80;1171678;273;114105
80;1122890;273;114106
80;1171677;273;114107
80;1171676;273;114108
80;1122889;273;114109
80;1171675;273;114110
80;1171674;273;114111
80;1122888;273;114112
80;1171673;273;114113
80;1171672;273;114114
80;1129719;273;114115
80;1171671;273;114116
80;1171670;273;114117
80;1129718;273;114118
80;1171669;273;114119
80;1171668;273;114120
80;1171667;273;114121
80;1171666;273;114122
80;1171665;273;114123
80;1171664;273;114124
80;1171663;273;114125
80;1122887;273;114126
80;1171662;273;114127
80;1171661;273;114128
80;1122886;273;114129
80;1171660;273;114130
80;1171659;273;114131
80;1122885;273;114132
80;1171658;273;114133
80;1171657;273;114134
80;1129717;273;114135
80;1171656;273;114136
80;1171655;273;114137
80;1129716;273;114138
80;1171654;273;114139
80;1171653;273;114140
80;1129715;273;114141
80;1171652;273;114142
80;1171651;273;114143
80;1171650;273;114144
80;1171649;273;114145
80;1171648;273;114146
80;1171647;273;114147
80;1171646;273;114148
80;1122884;273;114149
80;1171645;273;114150
80;1171644;273;114151
80;1122883;273;114152
80;1171643;273;114153
80;1171642;273;114154
80;1129714;273;114155
80;1171641;273;114156
80;1171640;273;114157
80;1129713;273;114158
80;1171639;273;114159
80;1171638;273;114160
80;1129712;273;114161
80;1171637;273;114162
80;1171636;273;114163
80;1171635;273;114164
80;1171634;273;114165
80;1171633;273;114166
80;1171632;273;114167
80;1171631;273;114168
80;1122882;273;114169
80;1171630;273;114170
80;1171629;273;114171
80;1122881;273;114172
80;1171628;273;114173
80;1171627;273;114174
80;1129711;273;114175
80;1171626;273;114176
80;1171625;273;114177
80;1129710;273;114178
80;1171624;273;114179
80;1171623;273;114180
80;1129709;273;114181
80;1171622;273;114182
80;1171621;273;114183
80;1171620;273;114184
80;1171619;273;114185
80;1171618;273;114186
80;1171617;273;114187
80;1171616;273;114188
80;1122880;273;114189
80;1171615;273;114190
80;1171614;273;114191
80;1122879;273;114192
80;1171613;273;114193
80;1171612;273;114194
80;1122878;273;114195
80;1171611;273;114196
80;1171610;273;114197
80;1129708;273;114198
80;1171609;274;114199
80;1171608;274;114200
80;1129707;274;114201
80;1171607;274;114202
80;1171606;274;114203
80;1171605;274;114204
80;1171604;274;114205
80;1171603;274;114206
80;1171602;274;114207
80;1171601;274;114208
80;1122877;274;114209
80;1171600;274;114210
80;1171599;274;114211
80;1122876;274;114212
80;1171598;274;114213
80;1171597;274;114214
80;1122875;274;114215
80;1171596;274;114216
80;1171595;274;114217
80;1129706;274;114218
80;1171594;274;114219
80;1171593;274;114220
80;1129705;274;114221
80;1171592;274;114222
80;1171591;274;114223
80;1129704;274;114224
80;1171590;274;114225
80;1171589;274;114226
80;1171588;274;114227
80;1171587;274;114228
80;1171586;274;114229
80;1171585;274;114230
80;1171584;274;114231
80;1122874;274;114232
80;1171583;274;114233
80;1171582;274;114234
80;1122873;274;114235
80;1171581;274;114236
80;1171580;274;114237
80;1129703;274;114238
80;1171579;274;114239
80;1171578;274;114240
80;1129702;274;114241
80;1171577;274;114242
80;1171576;274;114243
80;1129701;274;114244
80;1171575;274;114245
80;1171574;274;114246
80;1171573;274;114247
80;1171572;274;114248
80;1171571;274;114249
80;1171570;274;114250
80;1171569;274;114251
80;1122872;274;114252
80;1171568;274;114253
80;1171567;274;114254
80;1122871;274;114255
80;1171566;274;114256
80;1171565;274;114257
80;1122870;274;114258
80;1171564;274;114259
80;1171563;274;114260
80;1129700;274;114261
80;1171562;274;114262
80;1171561;274;114263
80;1129699;274;114264
80;1171560;274;114265
80;1171559;274;114266
80;1171558;274;114267
80;1171557;274;114268
80;1171556;274;114269
80;1171555;274;114270
80;1171554;274;114271
80;1122869;274;114272
80;1171553;274;114273
80;1171552;274;114274
80;1122868;274;114275
80;1171551;274;114276
80;1171550;274;114277
80;1122867;274;114278
80;1171549;274;114279
80;1171548;274;114280
80;1129698;274;114281
80;1171547;274;114282
80;1171546;274;114283
80;1129697;274;114284
80;1171545;274;114285
80;1171544;274;114286
80;1171543;274;114287
80;1171542;274;114288
80;1171541;274;114289
80;1171540;274;114290
80;1171539;274;114291
80;1122866;274;114292
80;1171538;274;114293
80;1171537;274;114294
80;1122865;274;114295
80;1171536;274;114296
80;1171535;274;114297
80;1122864;274;114298
80;1171534;274;114299
80;1171533;274;114300
80;1129696;274;114301
80;1171532;274;114302
80;1171531;274;114303
80;1129695;274;114304
80;1171530;274;114305
80;1171529;274;114306
80;1129694;274;114307
80;1171528;274;114308
80;1171527;274;114309
80;1171526;274;114310
80;1171525;274;114311
80;1171524;274;114312
80;1171523;274;114313
80;1171522;274;114314
80;1122863;274;114315
80;1171521;274;114316
80;1171520;274;114317
80;1122862;274;114318
80;1171519;274;114319
80;1171518;274;114320
80;1129693;274;114321
80;1171517;274;114322
80;1171516;274;114323
80;1129692;274;114324
80;1171515;274;114325
80;1171514;274;114326
80;1129691;274;114327
80;1171513;274;114328
80;1171512;274;114329
80;1171511;274;114330
80;1171510;274;114331
80;1171509;274;114332
80;1171508;274;114333
80;1171507;274;114334
80;1122861;274;114335
80;1171506;274;114336
80;1171505;274;114337
80;1122860;274;114338
80;1171504;274;114339
80;1171503;274;114340
80;1122859;274;114341
80;1171502;274;114342
80;1171501;274;114343
80;1129690;274;114344
80;1171500;274;114345
80;1171499;274;114346
80;1129689;274;114347
80;1171498;274;114348
80;1171497;274;114349
80;1171496;274;114350
80;1171495;274;114351
80;1171494;274;114352
80;1171493;274;114353
80;1171492;274;114354
80;1122858;274;114355
80;1171491;274;114356
80;1171490;274;114357
80;1122857;274;114358
80;1171489;274;114359
80;1171488;274;114360
80;1122856;274;114361
80;1171487;274;114362
80;1171486;274;114363
80;1129688;274;114364
80;1171485;274;114365
80;1171484;274;114366
80;1129687;274;114367
80;1171483;274;114368
80;1171482;274;114369
80;1171481;274;114370
80;1171480;274;114371
80;1171479;274;114372
80;1171478;274;114373
80;1171477;274;114374
80;1171476;274;114375
80;1171475;274;114376
80;1171474;274;114377
80;1122855;274;114378
80;1171473;274;114379
80;1171472;274;114380
80;1122854;274;114381
80;1171471;274;114382
80;1171470;274;114383
80;1129686;274;114384
80;1171469;274;114385
80;1171468;274;114386
80;1129685;274;114387
80;1171467;274;114388
80;1171466;274;114389
80;1129684;274;114390
80;1171465;274;114391
80;1171464;274;114392
80;1171463;274;114393
80;1171462;274;114394
80;1171461;274;114395
80;1171460;274;114396
80;1171459;274;114397
80;1122853;274;114398
80;1171458;274;114399
80;1171457;274;114400
80;1122852;274;114401
80;1171456;274;114402
80;1171455;274;114403
80;1129683;274;114404
80;1171454;274;114405
80;1171453;274;114406
80;1129682;274;114407
80;1171452;274;114408
80;1171451;274;114409
80;1129681;274;114410
80;1171450;274;114411
80;1171449;274;114412
80;1171448;274;114413
80;1171447;274;114414
80;1171446;274;114415
80;1171445;274;114416
80;1171444;274;114417
80;1122851;274;114418
80;1171443;274;114419
80;1171442;274;114420
80;1122850;274;114421
80;1171441;274;114422
80;1171440;274;114423
80;1122849;274;114424
80;1171439;274;114425
80;1171438;274;114426
80;1129680;274;114427
80;1171437;274;114428
80;1171436;274;114429
80;1129679;274;114430
80;1171435;274;114431
80;1171434;274;114432
80;1171433;274;114433
80;1171432;274;114434
80;1171431;274;114435
80;1171430;274;114436
80;1171429;274;114437
80;1122848;274;114438
80;1171428;274;114439
80;1171427;274;114440
80;1122847;274;114441
80;1171426;274;114442
80;1171425;274;114443
80;1122846;274;114444
80;1171424;274;114445
80;1171423;274;114446
80;1129678;274;114447
80;1171422;274;114448
80;1171421;274;114449
80;1129677;274;114450
80;1171420;274;114451
80;1171419;274;114452
80;1129676;274;114453
80;1171418;274;114454
80;1171417;274;114455
80;1171416;274;114456
80;1171415;274;114457
80;1171414;274;114458
80;1171413;274;114459
80;1171412;274;114460
80;1122845;274;114461
80;1171411;274;114462
80;1171410;274;114463
80;1122844;274;114464
80;1171409;274;114465
80;1171408;274;114466
80;1129675;274;114467
80;1171407;274;114468
80;1171406;274;114469
80;1129674;274;114470
80;1171405;274;114471
80;1171404;274;114472
80;1129673;274;114473
80;1171403;274;114474
80;1171402;274;114475
80;1171401;274;114476
80;1171400;274;114477
80;1171399;274;114478
80;1171398;274;114479
80;1171397;274;114480
80;1122843;274;114481
80;1171396;274;114482
80;1171395;274;114483
80;1122842;274;114484
80;1171394;274;114485
80;1171393;274;114486
80;1129672;274;114487
80;1171392;274;114488
80;1171391;274;114489
80;1129671;274;114490
80;1171390;274;114491
80;1171389;274;114492
80;1129670;274;114493
80;1171388;274;114494
80;1171387;274;114495
80;1171386;274;114496
80;1171385;274;114497
80;1171384;274;114498
80;1171383;274;114499
80;1171382;274;114500
80;1122841;274;114501
80;1171381;274;114502
80;1171380;274;114503
80;1122840;275;114504
80;1171379;275;114505
80;1171378;275;114506
80;1122839;275;114507
80;1171377;275;114508
80;1171376;275;114509
80;1129669;275;114510
80;1171375;275;114511
80;1171374;275;114512
80;1129668;275;114513
80;1171373;275;114514
80;1171372;275;114515
80;1171371;275;114516
80;1171370;275;114517
80;1171369;275;114518
80;1171368;275;114519
80;1171367;275;114520
80;1122838;275;114521
80;1171366;275;114522
80;1171365;275;114523
80;1122837;275;114524
80;1171364;275;114525
80;1171363;275;114526
80;1122836;275;114527
80;1171362;275;114528
80;1171361;275;114529
80;1129667;275;114530
80;1171360;275;114531
80;1171359;275;114532
80;1129666;275;114533
80;1171358;275;114534
80;1171357;275;114535
80;1129665;275;114536
80;1171356;275;114537
80;1171355;275;114538
80;1171354;275;114539
80;1171353;275;114540
80;1171352;275;114541
80;1171351;275;114542
80;1171350;275;114543
80;1122835;275;114544
80;1171349;275;114545
80;1171348;275;114546
80;1122834;275;114547
80;1171347;275;114548
80;1171346;275;114549
80;1129664;275;114550
80;1171345;275;114551
80;1171344;275;114552
80;1129663;275;114553
80;1171343;275;114554
80;1171342;275;114555
80;1129662;275;114556
80;1171341;275;114557
80;1171340;275;114558
80;1171339;275;114559
80;1171338;275;114560
80;1171337;275;114561
80;1171336;275;114562
80;1171335;275;114563
80;1122833;275;114564
80;1171334;275;114565
80;1171333;275;114566
80;1122832;275;114567
80;1171332;275;114568
80;1171331;275;114569
80;1122831;275;114570
80;1171330;275;114571
80;1171329;275;114572
80;1129661;275;114573
80;1171328;275;114574
80;1171327;275;114575
80;1129660;275;114576
80;1171326;275;114577
80;1171325;275;114578
80;1171324;275;114579
80;1171323;275;114580
80;1171322;275;114581
80;1171321;275;114582
80;1171320;275;114583
80;1122830;275;114584
80;1171319;275;114585
80;1171318;275;114586
80;1122829;275;114587
80;1171317;275;114588
80;1171316;275;114589
80;1122828;275;114590
80;1171315;275;114591
80;1171314;275;114592
80;1129659;275;114593
80;1171313;275;114594
80;1171312;275;114595
80;1129658;275;114596
80;1171311;275;114597
80;1171310;275;114598
80;1171309;275;114599
80;1171308;275;114600
80;1171307;275;114601
80;1171306;275;114602
80;1171305;275;114603
80;1171304;275;114604
80;1171303;275;114605
80;1171302;275;114606
80;1122827;275;114607
80;1171301;275;114608
80;1171300;275;114609
80;1122826;275;114610
80;1171299;275;114611
80;1171298;275;114612
80;1129657;275;114613
80;1171297;275;114614
80;1171296;275;114615
80;1129656;275;114616
80;1171295;275;114617
80;1171294;275;114618
80;1129655;275;114619
80;1171293;275;114620
80;1171292;275;114621
80;1171291;275;114622
80;1171290;275;114623
80;1171289;275;114624
80;1171288;275;114625
80;1171287;275;114626
80;1122825;275;114627
80;1171286;275;114628
80;1171285;275;114629
80;1122824;275;114630
80;1171284;275;114631
80;1171283;275;114632
80;1129654;275;114633
80;1171282;275;114634
80;1171281;275;114635
80;1129653;275;114636
80;1171280;275;114637
80;1171279;275;114638
80;1129652;275;114639
80;1171278;275;114640
80;1171277;275;114641
80;1171276;275;114642
80;1171275;275;114643
80;1171274;275;114644
80;1171273;275;114645
80;1171272;275;114646
80;1122823;275;114647
80;1171271;275;114648
80;1171270;275;114649
80;1122822;275;114650
80;1171269;275;114651
80;1171268;275;114652
80;1122821;275;114653
80;1171267;275;114654
80;1171266;275;114655
80;1129651;275;114656
80;1171265;275;114657
80;1171264;275;114658
80;1129650;275;114659
80;1171263;275;114660
80;1171262;275;114661
80;1171261;275;114662
80;1171260;275;114663
80;1171259;275;114664
80;1171258;275;114665
80;1171257;275;114666
80;1122820;275;114667
80;1171256;275;114668
80;1171255;275;114669
80;1122819;275;114670
80;1171254;275;114671
80;1171253;275;114672
80;1122818;275;114673
80;1171252;275;114674
80;1171251;275;114675
80;1129649;275;114676
80;1171250;275;114677
80;1171249;275;114678
80;1129648;275;114679
80;1171248;275;114680
80;1171247;275;114681
80;1129647;275;114682
80;1171246;275;114683
80;1171245;275;114684
80;1171244;275;114685
80;1171243;275;114686
80;1171242;275;114687
80;1171241;275;114688
80;1171240;275;114689
80;1122817;275;114690
80;1171239;275;114691
80;1171238;275;114692
80;1122816;275;114693
80;1171237;275;114694
80;1171236;275;114695
80;1129646;275;114696
80;1171235;275;114697
80;1171234;275;114698
80;1129645;275;114699
80;1171233;275;114700
80;1171232;275;114701
80;1129644;275;114702
80;1171231;275;114703
80;1171230;275;114704
80;1171229;275;114705
80;1171228;275;114706
80;1171227;275;114707
80;1171226;275;114708
80;1171225;275;114709
80;1122815;275;114710
80;1171224;275;114711
80;1171223;275;114712
80;1122814;275;114713
80;1171222;275;114714
80;1171221;275;114715
80;1129643;275;114716
80;1171220;275;114717
80;1171219;275;114718
80;1129642;275;114719
80;1171218;275;114720
80;1171217;275;114721
80;1129641;275;114722
80;1171216;275;114723
80;1171215;275;114724
80;1171214;275;114725
80;1171213;275;114726
80;1171212;275;114727
80;1171211;275;114728
80;1171210;275;114729
80;1122813;275;114730
80;1171209;275;114731
80;1171208;275;114732
80;1122812;275;114733
80;1171207;275;114734
80;1171206;275;114735
80;1122811;275;114736
80;1171205;275;114737
80;1129640;275;114739
80;1171204;275;114740
80;1171203;275;114741
80;1129639;275;114742
80;1171202;275;114743
80;1171201;275;114744
80;1171200;275;114745
80;1171199;275;114746
80;1171198;275;114747
80;1171197;275;114748
80;1171196;275;114749
80;1122810;275;114750
80;1171195;275;114751
80;1171194;275;114752
80;1122809;275;114753
80;1171193;275;114754
80;1171192;275;114755
80;1122808;275;114756
80;1171191;275;114757
80;1171190;275;114758
80;1129638;275;114759
80;1171189;275;114760
80;1171188;275;114761
80;1129637;275;114762
80;1171187;275;114763
80;1171186;275;114764
80;1129636;275;114765
80;1171185;275;114766
80;1171184;275;114767
80;1171183;275;114768
80;1171182;275;114769
80;1171181;275;114770
80;1171180;275;114771
80;1171179;275;114772
80;1122807;275;114773
80;1171178;275;114774
80;1171177;275;114775
80;1122806;275;114776
80;1171176;275;114777
80;1171175;275;114778
80;1129635;275;114779
80;1171174;275;114780
80;1171173;275;114781
80;1129634;275;114782
80;1171172;275;114783
80;1171171;275;114784
80;1129633;275;114785
80;1171170;275;114786
80;1171169;275;114787
80;1171168;275;114788
80;1171167;275;114789
80;1171166;275;114790
80;1171165;275;114791
80;1171164;275;114792
80;1122805;275;114793
80;1171163;275;114794
80;1171162;275;114795
80;1122804;275;114796
80;1171161;275;114797
80;1171160;275;114798
80;1122803;275;114799
80;1171159;275;114800
80;1171158;275;114801
80;1129632;275;114802
80;1171157;275;114803
80;1171156;275;114804
80;1129631;275;114805
80;1171155;275;114806
80;1171154;275;114807
80;1171153;275;114808
80;1171152;275;114809
80;1171151;275;114810
80;1171150;275;114811
80;1171149;275;114812
80;1122802;275;114813
80;1171148;275;114814
80;1171147;275;114815
80;1122801;275;114816
80;1171146;275;114817
80;1171145;275;114818
80;1122800;275;114819
80;1171144;275;114820
80;1171143;275;114821
80;1129630;275;114822
80;1171142;275;114823
80;1171141;275;114824
80;1129629;275;114825
80;1171140;275;114826
80;1171139;275;114827
80;1171138;275;114828
80;1171137;275;114829
80;1171136;275;114830
80;1171135;275;114831
80;1171134;275;114832
80;1122799;275;114833
80;1171133;275;114834
80;1171132;275;114835
80;1122798;275;114836
80;1171131;275;114837
80;1171130;275;114838
80;1122797;275;114839
80;1171129;275;114840
80;1171128;275;114841
80;1129628;275;114842
80;1171127;275;114843
80;1171126;275;114844
80;1129627;275;114845
80;1171125;275;114846
80;1171124;275;114847
80;1129626;275;114848
80;1171123;275;114849
80;1171122;275;114850
80;1171121;275;114851
80;1171120;275;114852
80;1171119;275;114853
80;1171118;275;114854
80;1171117;275;114855
80;1122796;275;114856
80;1171116;275;114857
80;1171115;275;114858
80;1122795;275;114859
80;1171114;275;114860
80;1171113;275;114861
80;1129625;275;114862
80;1171112;275;114863
80;1171111;275;114864
80;1129624;275;114865
80;1171110;275;114866
80;1171109;275;114867
80;1129623;275;114868
80;1171108;275;114869
80;1171107;275;114870
80;1171106;275;114871
80;1171105;275;114872
80;1171104;275;114873
80;1171103;275;114874
80;1171102;275;114875
80;1122794;275;114876
80;1171101;275;114877
80;1171100;275;114878
80;1122793;275;114879
80;1171099;275;114880
80;1171098;275;114881
80;1122792;275;114882
80;1171097;275;114883
80;1171096;275;114884
80;1129622;275;114885
80;1171095;275;114886
80;1171094;275;114887
80;1129621;275;114888
80;1171093;275;114889
80;1171092;275;114890
80;1171091;275;114891
80;1171090;275;114892
80;1171089;275;114893
80;1171088;275;114894
80;1171087;275;114895
80;1122791;275;114896
80;1171086;275;114897
80;1171085;275;114898
80;1122790;275;114899
80;1171084;275;114900
80;1171083;275;114901
80;1122789;275;114902
80;1171082;275;114903
80;1171081;275;114904
80;1129620;275;114905
80;1171080;275;114906
80;1171079;275;114907
80;1129619;275;114908
80;1171078;275;114909
80;1171077;275;114910
80;1171076;275;114911
80;1171075;275;114912
80;1171074;275;114913
80;1171073;275;114914
80;1171072;275;114915
80;1171071;275;114916
80;1171070;275;114917
80;1171069;275;114918
80;1122788;275;114919
80;1171068;275;114920
80;1171067;275;114921
80;1122787;275;114922
80;1171066;275;114923
80;1171065;275;114924
80;1129618;275;114925
80;1171064;275;114926
80;1171063;275;114927
80;1129617;275;114928
80;1171062;275;114929
80;1171061;275;114930
80;1129616;275;114931
80;1171060;275;114932
80;1171059;275;114933
80;1171058;275;114934
80;1171057;275;114935
80;1171056;275;114936
80;1171055;275;114937
80;1171054;275;114938
80;1122786;275;114939
80;1171053;275;114940
80;1171052;275;114941
80;1122785;275;114942
80;1171051;275;114943
80;1171050;275;114944
80;1129615;275;114945
80;1171049;275;114946
80;1171048;275;114947
80;1129614;275;114948
80;1171047;275;114949
80;1171046;275;114950
80;1129613;275;114951
80;1171045;275;114952
80;1171044;275;114953
80;1171043;275;114954
80;1171042;275;114955
80;1171041;275;114956
80;1171040;275;114957
80;1171039;275;114958
80;1122784;275;114959
80;1171038;275;114960
80;1171037;275;114961
80;1122783;275;114962
80;1171036;275;114963
80;1171035;275;114964
80;1122782;275;114965
80;1171034;275;114966
80;1171033;275;114967
80;1129612;275;114968
80;1171032;275;114969
80;1171031;275;114970
80;1129611;275;114971
80;1171030;275;114972
80;1171029;275;114973
80;1171028;275;114974
80;1171027;275;114975
80;1171026;275;114976
80;1171025;275;114977
80;1171024;275;114978
80;1122781;275;114979
80;1171023;275;114980
80;1171022;275;114981
80;1122780;275;114982
80;1171021;275;114983
80;1171020;275;114984
80;1122779;275;114985
80;1171019;275;114986
80;1171018;275;114987
80;1129610;275;114988
80;1171017;275;114989
80;1171016;275;114990
80;1129609;275;114991
80;1171015;275;114992
80;1171014;275;114993
80;1129608;275;114994
80;1171013;275;114995
80;1171012;275;114996
80;1171011;275;114997
80;1171010;275;114998
80;1171009;275;114999
80;1171008;275;115000
80;1171007;275;115001
80;1122778;275;115002
80;1171006;275;115003
80;1171005;275;115004
80;1122777;275;115005
80;1171004;275;115006
80;1171003;275;115007
80;1129607;276;115008
80;1171002;276;115009
80;1171001;276;115010
80;1129606;276;115011
80;1171000;276;115012
80;1170999;276;115013
80;1129605;276;115014
80;1170998;276;115015
80;1170997;276;115016
80;1170996;276;115017
80;1170995;276;115018
80;1170994;276;115019
80;1170993;276;115020
80;1170992;276;115021
80;1122776;276;115022
80;1170991;276;115023
80;1170990;276;115024
80;1122775;276;115025
80;1170989;276;115026
80;1170988;276;115027
80;1122774;276;115028
80;1170987;276;115029
80;1170986;276;115030
80;1129604;276;115031
80;1170985;276;115032
80;1170984;276;115033
80;1129603;276;115034
80;1170983;276;115035
80;1170982;276;115037
80;1170981;276;115038
80;1170980;276;115039
80;1170979;276;115040
80;1170978;276;115041
80;1122773;276;115042
80;1170977;276;115043
80;1170976;276;115044
80;1122772;276;115045
80;1170975;276;115046
80;1170974;276;115047
80;1122771;276;115048
80;1170973;276;115049
80;1170972;276;115050
80;1129602;276;115051
80;1170971;276;115052
80;1170970;276;115053
80;1129601;276;115054
80;1170969;276;115055
80;1170968;276;115056
80;1170967;276;115057
80;1170966;276;115058
80;1170965;276;115060
80;1170964;276;115061
80;1122770;276;115062
80;1170963;276;115063
80;1170962;276;115064
80;1122769;276;115065
80;1170961;276;115066
80;1170960;276;115067
80;1122768;276;115068
80;1170959;276;115069
80;1170958;276;115070
80;1129600;276;115071
80;1170957;276;115072
80;1170956;276;115073
80;1129599;276;115074
80;1170955;276;115075
80;1170954;276;115076
80;1129598;276;115077
80;1170953;276;115078
80;1170952;276;115079
80;1170951;276;115080
80;1170950;276;115081
80;1170949;276;115082
80;1170948;276;115083
80;1170947;276;115084
80;1122767;276;115085
80;1170946;276;115086
80;1122766;276;115088
80;1170945;276;115089
80;1170944;276;115090
80;1129597;276;115091
80;1170943;276;115092
80;1170942;276;115093
80;1129596;276;115094
80;1170941;276;115095
80;1170940;276;115096
80;1129595;276;115097
80;1170939;276;115098
80;1170938;276;115099
80;1170937;276;115100
80;1170936;276;115101
80;1170935;276;115102
80;1170934;276;115103
80;1170933;276;115104
80;1122765;276;115105
80;1170932;276;115106
80;1170931;276;115107
80;1122764;276;115108
80;1170930;276;115109
80;1170929;276;115110
80;1122763;276;115111
80;1170928;276;115112
80;1170927;276;115113
80;1129594;276;115114
80;1170926;276;115116
80;1129593;276;115117
80;1170925;276;115118
80;1170924;276;115119
80;1170923;276;115120
80;1170922;276;115121
80;1170921;276;115122
80;1170920;276;115123
80;1170919;276;115124
80;1122762;276;115125
80;1170918;276;115126
80;1170917;276;115127
80;1122761;276;115128
80;1170916;276;115129
80;1170915;276;115130
80;1122760;276;115131
80;1170914;276;115132
80;1170913;276;115133
80;1129592;276;115134
80;1170912;276;115135
80;1170911;276;115136
80;1129591;276;115137
80;1170910;276;115138
80;1170909;276;115139
80;1170908;276;115140
80;1170907;276;115141
80;1170906;276;115143
80;1170905;276;115144
80;1170904;276;115145
80;1170903;276;115146
80;1170902;276;115147
80;1122759;276;115148
80;1170901;276;115149
80;1170900;276;115150
80;1122758;276;115151
80;1170899;276;115152
80;1170898;276;115153
80;1129590;276;115154
80;1170897;276;115155
80;1170896;276;115156
80;1129589;276;115157
80;1170895;276;115158
80;1170894;276;115159
80;1129588;276;115160
80;1170893;276;115161
80;1170892;276;115162
80;1170891;276;115163
80;1170890;276;115164
80;1170889;276;115165
80;1170888;276;115166
80;1170887;276;115167
80;1122757;276;115168
80;1170886;276;115170
80;1122756;276;115171
80;1170885;276;115172
80;1170884;276;115173
80;1129587;276;115174
80;1170883;276;115175
80;1170882;276;115176
80;1129586;276;115177
80;1170881;276;115178
80;1170880;276;115179
80;1129585;276;115180
80;1170879;276;115181
80;1170878;276;115182
80;1170877;276;115183
80;1170876;276;115184
80;1170875;276;115185
80;1170874;276;115186
80;1170873;276;115187
80;1122755;276;115188
80;1170872;276;115189
80;1170871;276;115190
80;1122754;276;115191
80;1170870;276;115192
80;1170869;276;115193
80;1122753;276;115194
80;1170868;276;115195
80;1129584;276;115197
80;1170867;276;115198
80;1170866;276;115199
80;1129583;276;115200
80;1170865;276;115201
80;1170864;276;115202
80;1170863;276;115203
80;1170862;276;115204
80;1170861;276;115205
80;1170860;276;115206
80;1170859;276;115207
80;1122752;276;115208
80;1170858;276;115209
